"tank","species","length_µm","length_mm","treatment","temperature"
"E1","Microdeutopus sp ",5078.443,5.078443,"3HW","25"
"E1","Gammarus sp ",20167.4549877037,20.1674549877037,"3HW","25"
"E1","Hydrobia sp ",4673.822,4.673822,"3HW","25"
"E1","Idotea sp ",4876.483,4.876483,"3HW","25"
"E1","Jaera albifrons ",2386.991,2.386991,"3HW","25"
"E1","Littorina littorea ",4045.726,4.045726,"3HW","25"
"E1","Mytilus edulis ",1314.009,1.314009,"3HW","25"
"E1","Microdeutopus sp ",2619.97,2.61997,"3HW","25"
"E1","Gammarus sp ",22246.054099551,22.246054099551,"3HW","25"
"E1","Hydrobia sp ",4373.624,4.373624,"3HW","25"
"E1","Idotea sp ",3190.071,3.190071,"3HW","25"
"E1","Jaera albifrons ",4311.418,4.311418,"3HW","25"
"E1","Littorina littorea ",3510.791,3.510791,"3HW","25"
"E1","Mytilus edulis ",1240.75,1.24075,"3HW","25"
"E1","Microdeutopus sp ",3228.74,3.22874,"3HW","25"
"E1","Gammarus sp ",7245.07828893535,7.24507828893535,"3HW","25"
"E1","Hydrobia sp ",4082.29,4.08229,"3HW","25"
"E1","Idotea sp ",3454.756,3.454756,"3HW","25"
"E1","Jaera albifrons ",2116.67,2.11667,"3HW","25"
"E1","Littorina littorea ",2706.682,2.706682,"3HW","25"
"E1","Mytilus edulis ",1684.913,1.684913,"3HW","25"
"E1","Microdeutopus sp ",3126.235,3.126235,"3HW","25"
"E1","Gammarus sp ",8697.8884720429,8.6978884720429,"3HW","25"
"E1","Hydrobia sp ",4097.507,4.097507,"3HW","25"
"E1","Idotea sp ",2544.69,2.54469,"3HW","25"
"E1","Jaera albifrons ",2456.936,2.456936,"3HW","25"
"E1","Littorina littorea ",2135.195,2.135195,"3HW","25"
"E1","Mytilus edulis ",2761.887,2.761887,"3HW","25"
"E1","Microdeutopus sp ",3881.745,3.881745,"3HW","25"
"E1","Gammarus sp ",9454.1365113227,9.4541365113227,"3HW","25"
"E1","Hydrobia sp ",3764.161,3.764161,"3HW","25"
"E1","Idotea sp ",4527.552,4.527552,"3HW","25"
"E1","Jaera albifrons ",1787.531,1.787531,"3HW","25"
"E1","Littorina littorea ",2461.414,2.461414,"3HW","25"
"E1","Mytilus edulis ",1549.058,1.549058,"3HW","25"
"E1","Microdeutopus sp ",3029.369,3.029369,"3HW","25"
"E1","Gammarus sp ",9970.17265554741,9.97017265554741,"3HW","25"
"E1","Hydrobia sp ",4829.025,4.829025,"3HW","25"
"E1","Idotea sp ",9453.597,9.453597,"3HW","25"
"E1","Jaera albifrons ",3095.083,3.095083,"3HW","25"
"E1","Littorina littorea ",3549.996,3.549996,"3HW","25"
"E1","Mytilus edulis ",703.391,0.703391,"3HW","25"
"E1","Microdeutopus sp ",3592.774,3.592774,"3HW","25"
"E1","Gammarus sp ",9116.50758858137,9.11650758858137,"3HW","25"
"E1","Hydrobia sp ",3948.991,3.948991,"3HW","25"
"E1","Idotea sp ",6623.493,6.623493,"3HW","25"
"E1","Jaera albifrons ",2965.371,2.965371,"3HW","25"
"E1","Littorina littorea ",3249.783,3.249783,"3HW","25"
"E1","Mytilus edulis ",2872.816,2.872816,"3HW","25"
"E1","Microdeutopus sp ",3384.727,3.384727,"3HW","25"
"E1","Gammarus sp ",9439.45678990147,9.43945678990147,"3HW","25"
"E1","Hydrobia sp ",3351.373,3.351373,"3HW","25"
"E1","Idotea sp ",3067.972,3.067972,"3HW","25"
"E1","Jaera albifrons ",3392.151,3.392151,"3HW","25"
"E1","Littorina littorea ",3729.566,3.729566,"3HW","25"
"E1","Mytilus edulis ",2632.784,2.632784,"3HW","25"
"E1","Microdeutopus sp ",3358.685,3.358685,"3HW","25"
"E1","Gammarus sp ",12013.354482402,12.013354482402,"3HW","25"
"E1","Hydrobia sp ",3348.967,3.348967,"3HW","25"
"E1","Idotea sp ",3058.605,3.058605,"3HW","25"
"E1","Jaera albifrons ",2822.474,2.822474,"3HW","25"
"E1","Littorina littorea ",5222.728,5.222728,"3HW","25"
"E1","Mytilus edulis ",1429.044,1.429044,"3HW","25"
"E1","Microdeutopus sp ",3389.826,3.389826,"3HW","25"
"E1","Gammarus sp ",10100.6575995328,10.1006575995328,"3HW","25"
"E1","Hydrobia sp ",3093.777,3.093777,"3HW","25"
"E1","Idotea sp ",22194.576,22.194576,"3HW","25"
"E1","Jaera albifrons ",2203.791,2.203791,"3HW","25"
"E1","Littorina littorea ",4258.499,4.258499,"3HW","25"
"E1","Mytilus edulis ",707.279,0.707279,"3HW","25"
"E1","Microdeutopus sp ",4699.898,4.699898,"3HW","25"
"E1","Gammarus sp ",9810.83401075582,9.81083401075582,"3HW","25"
"E1","Hydrobia sp ",3229.934,3.229934,"3HW","25"
"E1","Idotea sp ",20212.445,20.212445,"3HW","25"
"E1","Jaera albifrons ",3422.705,3.422705,"3HW","25"
"E1","Littorina littorea ",1431.744,1.431744,"3HW","25"
"E1","Mytilus edulis ",1027.132,1.027132,"3HW","25"
"E1","Microdeutopus sp ",2434.615,2.434615,"3HW","25"
"E1","Gammarus sp ",19597.8058660107,19.5978058660107,"3HW","25"
"E1","Hydrobia sp ",3998.344,3.998344,"3HW","25"
"E1","Idotea sp ",11909.48,11.90948,"3HW","25"
"E1","Jaera albifrons ",2063.767,2.063767,"3HW","25"
"E1","Littorina littorea ",942.571,0.942571,"3HW","25"
"E1","Mytilus edulis ",3065.006,3.065006,"3HW","25"
"E1","Microdeutopus sp ",2293.659,2.293659,"3HW","25"
"E1","Gammarus sp ",15131.3345180834,15.1313345180834,"3HW","25"
"E1","Hydrobia sp ",3964.551,3.964551,"3HW","25"
"E1","Idotea sp ",14716.988,14.716988,"3HW","25"
"E1","Jaera albifrons ",3093.362,3.093362,"3HW","25"
"E1","Littorina littorea ",4231.696,4.231696,"3HW","25"
"E1","Mytilus edulis ",5441.454,5.441454,"3HW","25"
"E1","Microdeutopus sp ",2254.077,2.254077,"3HW","25"
"E1","Gammarus sp ",17908.9106197972,17.9089106197972,"3HW","25"
"E1","Hydrobia sp ",3115.41,3.11541,"3HW","25"
"E1","Idotea sp ",13497.061,13.497061,"3HW","25"
"E1","Jaera albifrons ",1866.79,1.86679,"3HW","25"
"E1","Littorina littorea ",4471.336,4.471336,"3HW","25"
"E1","Mytilus edulis ",5116.62,5.11662,"3HW","25"
"E1","Microdeutopus sp ",2508.631,2.508631,"3HW","25"
"E1","Gammarus sp ",17698.3959656728,17.6983959656728,"3HW","25"
"E1","Hydrobia sp ",1402.638,1.402638,"3HW","25"
"E1","Idotea sp ",11698.312,11.698312,"3HW","25"
"E1","Jaera albifrons ",2944.627,2.944627,"3HW","25"
"E1","Littorina littorea ",4822.728,4.822728,"3HW","25"
"E1","Mytilus edulis ",1095.886,1.095886,"3HW","25"
"E1","Microdeutopus sp ",2244.083,2.244083,"3HW","25"
"E1","Gammarus sp ",12521.3164272623,12.5213164272623,"3HW","25"
"E1","Hydrobia sp ",1840.433,1.840433,"3HW","25"
"E1","Idotea sp ",17314.245,17.314245,"3HW","25"
"E1","Jaera albifrons ",3160.383,3.160383,"3HW","25"
"E1","Littorina littorea ",4524.79,4.52479,"3HW","25"
"E1","Mytilus edulis ",4475.54,4.47554,"3HW","25"
"E1","Microdeutopus sp ",2775.717,2.775717,"3HW","25"
"E1","Gammarus sp ",12740.904485382,12.740904485382,"3HW","25"
"E1","Hydrobia sp ",4446.823,4.446823,"3HW","25"
"E1","Idotea sp ",5441.918,5.441918,"3HW","25"
"E1","Jaera albifrons ",2176.383,2.176383,"3HW","25"
"E1","Littorina littorea ",4820.592,4.820592,"3HW","25"
"E1","Mytilus edulis ",1118.932,1.118932,"3HW","25"
"E1","Microdeutopus sp ",3678.99,3.67899,"3HW","25"
"E1","Gammarus sp ",12348.9337935369,12.3489337935369,"3HW","25"
"E1","Hydrobia sp ",4922.828,4.922828,"3HW","25"
"E1","Idotea sp ",14585.591,14.585591,"3HW","25"
"E1","Jaera albifrons ",2107.695,2.107695,"3HW","25"
"E1","Littorina littorea ",2854.738,2.854738,"3HW","25"
"E1","Mytilus edulis ",2963.08,2.96308,"3HW","25"
"E1","Microdeutopus sp ",3885.899,3.885899,"3HW","25"
"E1","Gammarus sp ",11845.0461484977,11.8450461484977,"3HW","25"
"E1","Hydrobia sp ",3254.584,3.254584,"3HW","25"
"E1","Jaera albifrons ",2359.243,2.359243,"3HW","25"
"E1","Littorina littorea ",3272.847,3.272847,"3HW","25"
"E1","Mytilus edulis ",1421.662,1.421662,"3HW","25"
"E1","Microdeutopus sp ",4058.267,4.058267,"3HW","25"
"E1","Gammarus sp ",12154.7436379232,12.1547436379232,"3HW","25"
"E1","Hydrobia sp ",4120.771,4.120771,"3HW","25"
"E1","Jaera albifrons ",3508.934,3.508934,"3HW","25"
"E1","Littorina littorea ",1826.912,1.826912,"3HW","25"
"E1","Mytilus edulis ",1066.483,1.066483,"3HW","25"
"E1","Microdeutopus sp ",3593.536,3.593536,"3HW","25"
"E1","Gammarus sp ",13856.5164136006,13.8565164136006,"3HW","25"
"E1","Hydrobia sp ",4164.813,4.164813,"3HW","25"
"E1","Jaera albifrons ",1998.433,1.998433,"3HW","25"
"E1","Littorina littorea ",1890.389,1.890389,"3HW","25"
"E1","Mytilus edulis ",5506.847,5.506847,"3HW","25"
"E1","Microdeutopus sp ",1863.646,1.863646,"3HW","25"
"E1","Gammarus sp ",8707.96488001332,8.70796488001332,"3HW","25"
"E1","Hydrobia sp ",4310.464,4.310464,"3HW","25"
"E1","Jaera albifrons ",2148.233,2.148233,"3HW","25"
"E1","Littorina littorea ",2311.603,2.311603,"3HW","25"
"E1","Mytilus edulis ",3856.363,3.856363,"3HW","25"
"E1","Microdeutopus sp ",2742.274,2.742274,"3HW","25"
"E1","Gammarus sp ",12236.8351803239,12.2368351803239,"3HW","25"
"E1","Hydrobia sp ",4755.542,4.755542,"3HW","25"
"E1","Jaera albifrons ",2006.388,2.006388,"3HW","25"
"E1","Littorina littorea ",2855.287,2.855287,"3HW","25"
"E1","Mytilus edulis ",1830.095,1.830095,"3HW","25"
"E1","Microdeutopus sp ",2126.542,2.126542,"3HW","25"
"E1","Gammarus sp ",9790.62450154418,9.79062450154418,"3HW","25"
"E1","Hydrobia sp ",3600.932,3.600932,"3HW","25"
"E1","Jaera albifrons ",2178.393,2.178393,"3HW","25"
"E1","Littorina littorea ",1967.681,1.967681,"3HW","25"
"E1","Mytilus edulis ",6443.359,6.443359,"3HW","25"
"E1","Microdeutopus sp ",3841.604,3.841604,"3HW","25"
"E1","Gammarus sp ",10170.5493861556,10.1705493861556,"3HW","25"
"E1","Hydrobia sp ",4301.261,4.301261,"3HW","25"
"E1","Jaera albifrons ",2622.493,2.622493,"3HW","25"
"E1","Littorina littorea ",2803.72,2.80372,"3HW","25"
"E1","Mytilus edulis ",1326.936,1.326936,"3HW","25"
"E1","Microdeutopus sp ",4309.627,4.309627,"3HW","25"
"E1","Gammarus sp ",9945.37111961248,9.94537111961248,"3HW","25"
"E1","Hydrobia sp ",3246.871,3.246871,"3HW","25"
"E1","Jaera albifrons ",2319.623,2.319623,"3HW","25"
"E1","Littorina littorea ",6140.485,6.140485,"3HW","25"
"E1","Mytilus edulis ",8353.686,8.353686,"3HW","25"
"E1","Microdeutopus sp ",4000.207,4.000207,"3HW","25"
"E1","Gammarus sp ",11196.8106803217,11.1968106803217,"3HW","25"
"E1","Hydrobia sp ",4264.987,4.264987,"3HW","25"
"E1","Jaera albifrons ",2591.448,2.591448,"3HW","25"
"E1","Littorina littorea ",5586.4,5.5864,"3HW","25"
"E1","Mytilus edulis ",1548.624,1.548624,"3HW","25"
"E1","Microdeutopus sp ",3948.317,3.948317,"3HW","25"
"E1","Gammarus sp ",9295.86984245716,9.29586984245716,"3HW","25"
"E1","Hydrobia sp ",1808.654,1.808654,"3HW","25"
"E1","Jaera albifrons ",2390.703,2.390703,"3HW","25"
"E1","Littorina littorea ",1291.974,1.291974,"3HW","25"
"E1","Mytilus edulis ",2022.441,2.022441,"3HW","25"
"E1","Microdeutopus sp ",4119.951,4.119951,"3HW","25"
"E1","Gammarus sp ",9745.77189063592,9.74577189063592,"3HW","25"
"E1","Hydrobia sp ",3244.388,3.244388,"3HW","25"
"E1","Jaera albifrons ",2051.191,2.051191,"3HW","25"
"E1","Littorina littorea ",1576.456,1.576456,"3HW","25"
"E1","Mytilus edulis ",3816.213,3.816213,"3HW","25"
"E1","Microdeutopus sp ",2861.783,2.861783,"3HW","25"
"E1","Gammarus sp ",9239.23419012947,9.23923419012947,"3HW","25"
"E1","Hydrobia sp ",1777.566,1.777566,"3HW","25"
"E1","Jaera albifrons ",2082.743,2.082743,"3HW","25"
"E1","Littorina littorea ",1443.889,1.443889,"3HW","25"
"E1","Mytilus edulis ",2314.893,2.314893,"3HW","25"
"E1","Microdeutopus sp ",3812.517,3.812517,"3HW","25"
"E1","Gammarus sp ",8150.78227082919,8.15078227082919,"3HW","25"
"E1","Hydrobia sp ",4094.61,4.09461,"3HW","25"
"E1","Jaera albifrons ",4181.278,4.181278,"3HW","25"
"E1","Littorina littorea ",1164.04,1.16404,"3HW","25"
"E1","Mytilus edulis ",1336.476,1.336476,"3HW","25"
"E1","Microdeutopus sp ",3493.053,3.493053,"3HW","25"
"E1","Gammarus sp ",9360.83412544035,9.36083412544036,"3HW","25"
"E1","Hydrobia sp ",3278.435,3.278435,"3HW","25"
"E1","Jaera albifrons ",2775.298,2.775298,"3HW","25"
"E1","Littorina littorea ",7870.02,7.87002,"3HW","25"
"E1","Mytilus edulis ",1212.599,1.212599,"3HW","25"
"E1","Microdeutopus sp ",2549.722,2.549722,"3HW","25"
"E1","Gammarus sp ",9380.51524677166,9.38051524677166,"3HW","25"
"E1","Hydrobia sp ",4080.809,4.080809,"3HW","25"
"E1","Jaera albifrons ",3126.551,3.126551,"3HW","25"
"E1","Littorina littorea ",4761.047,4.761047,"3HW","25"
"E1","Mytilus edulis ",884.174,0.884174,"3HW","25"
"E1","Microdeutopus sp ",1771.527,1.771527,"3HW","25"
"E1","Gammarus sp ",7863.72277629591,7.86372277629591,"3HW","25"
"E1","Hydrobia sp ",4676.408,4.676408,"3HW","25"
"E1","Jaera albifrons ",3222.6,3.2226,"3HW","25"
"E1","Littorina littorea ",4600.597,4.600597,"3HW","25"
"E1","Mytilus edulis ",1917.346,1.917346,"3HW","25"
"E1","Microdeutopus sp ",3028.154,3.028154,"3HW","25"
"E1","Gammarus sp ",9414.58284116153,9.41458284116153,"3HW","25"
"E1","Hydrobia sp ",3825.749,3.825749,"3HW","25"
"E1","Jaera albifrons ",3079.457,3.079457,"3HW","25"
"E1","Littorina littorea ",3434.347,3.434347,"3HW","25"
"E1","Mytilus edulis ",1100.32,1.10032,"3HW","25"
"E1","Microdeutopus sp ",2787.191,2.787191,"3HW","25"
"E1","Gammarus sp ",9270.36685321815,9.27036685321815,"3HW","25"
"E1","Hydrobia sp ",4595.668,4.595668,"3HW","25"
"E1","Jaera albifrons ",3769.067,3.769067,"3HW","25"
"E1","Littorina littorea ",3635.581,3.635581,"3HW","25"
"E1","Mytilus edulis ",6577.706,6.577706,"3HW","25"
"E1","Microdeutopus sp ",3301.225,3.301225,"3HW","25"
"E1","Gammarus sp ",8091.30438817682,8.09130438817682,"3HW","25"
"E1","Hydrobia sp ",1639.729,1.639729,"3HW","25"
"E1","Jaera albifrons ",1782.289,1.782289,"3HW","25"
"E1","Littorina littorea ",2412.054,2.412054,"3HW","25"
"E1","Mytilus edulis ",1477.038,1.477038,"3HW","25"
"E1","Microdeutopus sp ",1550.528,1.550528,"3HW","25"
"E1","Gammarus sp ",7810.66470108032,7.81066470108032,"3HW","25"
"E1","Hydrobia sp ",4362.862,4.362862,"3HW","25"
"E1","Jaera albifrons ",2808.087,2.808087,"3HW","25"
"E1","Littorina littorea ",3226.605,3.226605,"3HW","25"
"E1","Mytilus edulis ",4810.876,4.810876,"3HW","25"
"E1","Microdeutopus sp ",2686.866,2.686866,"3HW","25"
"E1","Gammarus sp ",10123.7743275946,10.1237743275946,"3HW","25"
"E1","Hydrobia sp ",4195.981,4.195981,"3HW","25"
"E1","Jaera albifrons ",3809.893,3.809893,"3HW","25"
"E1","Littorina littorea ",3390.952,3.390952,"3HW","25"
"E1","Mytilus edulis ",6572.692,6.572692,"3HW","25"
"E1","Microdeutopus sp ",3630.593,3.630593,"3HW","25"
"E1","Gammarus sp ",8613.3288618243,8.6133288618243,"3HW","25"
"E1","Hydrobia sp ",5046.205,5.046205,"3HW","25"
"E1","Jaera albifrons ",2766.601,2.766601,"3HW","25"
"E1","Littorina littorea ",2598.828,2.598828,"3HW","25"
"E1","Mytilus edulis ",766.229,0.766229,"3HW","25"
"E1","Microdeutopus sp ",3281.797,3.281797,"3HW","25"
"E1","Gammarus sp ",8189.17990824213,8.18917990824213,"3HW","25"
"E1","Hydrobia sp ",4501.165,4.501165,"3HW","25"
"E1","Jaera albifrons ",2540.977,2.540977,"3HW","25"
"E1","Littorina littorea ",3693.86,3.69386,"3HW","25"
"E1","Mytilus edulis ",1058.476,1.058476,"3HW","25"
"E1","Microdeutopus sp ",1518.31,1.51831,"3HW","25"
"E1","Gammarus sp ",9024.60602390396,9.02460602390396,"3HW","25"
"E1","Hydrobia sp ",4957.946,4.957946,"3HW","25"
"E1","Jaera albifrons ",1762.578,1.762578,"3HW","25"
"E1","Littorina littorea ",4662.564,4.662564,"3HW","25"
"E1","Mytilus edulis ",1313.966,1.313966,"3HW","25"
"E1","Microdeutopus sp ",2399.281,2.399281,"3HW","25"
"E1","Gammarus sp ",8441.453712896,8.441453712896,"3HW","25"
"E1","Hydrobia sp ",4415.144,4.415144,"3HW","25"
"E1","Jaera albifrons ",1573.236,1.573236,"3HW","25"
"E1","Littorina littorea ",7068.461,7.068461,"3HW","25"
"E1","Mytilus edulis ",5062.549,5.062549,"3HW","25"
"E1","Microdeutopus sp ",2879.204,2.879204,"3HW","25"
"E1","Gammarus sp ",6804.53177073653,6.80453177073653,"3HW","25"
"E1","Hydrobia sp ",4395.172,4.395172,"3HW","25"
"E1","Jaera albifrons ",2012.414,2.012414,"3HW","25"
"E1","Littorina littorea ",678.441,0.678441,"3HW","25"
"E1","Mytilus edulis ",1632.237,1.632237,"3HW","25"
"E1","Microdeutopus sp ",1194.143,1.194143,"3HW","25"
"E1","Gammarus sp ",8156.74394552671,8.15674394552671,"3HW","25"
"E1","Hydrobia sp ",4251.001,4.251001,"3HW","25"
"E1","Jaera albifrons ",2990.06,2.99006,"3HW","25"
"E1","Littorina littorea ",1047.634,1.047634,"3HW","25"
"E1","Mytilus edulis ",1506.712,1.506712,"3HW","25"
"E1","Microdeutopus sp ",4090.338,4.090338,"3HW","25"
"E1","Gammarus sp ",6468.45858779834,6.46845858779834,"3HW","25"
"E1","Hydrobia sp ",4474.377,4.474377,"3HW","25"
"E1","Jaera albifrons ",2967.507,2.967507,"3HW","25"
"E1","Littorina littorea ",655.789,0.655789,"3HW","25"
"E1","Mytilus edulis ",2103.745,2.103745,"3HW","25"
"E1","Microdeutopus sp ",2655.748,2.655748,"3HW","25"
"E1","Gammarus sp ",7239.25580601071,7.23925580601071,"3HW","25"
"E1","Hydrobia sp ",1355.727,1.355727,"3HW","25"
"E1","Jaera albifrons ",2269.296,2.269296,"3HW","25"
"E1","Littorina littorea ",7052.917,7.052917,"3HW","25"
"E1","Mytilus edulis ",1537.744,1.537744,"3HW","25"
"E1","Microdeutopus sp ",3002.311,3.002311,"3HW","25"
"E1","Gammarus sp ",7457.45351850979,7.45745351850979,"3HW","25"
"E1","Hydrobia sp ",4817.979,4.817979,"3HW","25"
"E1","Jaera albifrons ",3000.949,3.000949,"3HW","25"
"E1","Littorina littorea ",4799.695,4.799695,"3HW","25"
"E1","Mytilus edulis ",903.832,0.903832,"3HW","25"
"E1","Microdeutopus sp ",3061.446,3.061446,"3HW","25"
"E1","Gammarus sp ",7171.00433826201,7.17100433826201,"3HW","25"
"E1","Hydrobia sp ",4841.203,4.841203,"3HW","25"
"E1","Jaera albifrons ",3379.416,3.379416,"3HW","25"
"E1","Littorina littorea ",4677.844,4.677844,"3HW","25"
"E1","Mytilus edulis ",1645.93,1.64593,"3HW","25"
"E1","Microdeutopus sp ",4277.113,4.277113,"3HW","25"
"E1","Gammarus sp ",7739.81983561915,7.73981983561915,"3HW","25"
"E1","Hydrobia sp ",4526.658,4.526658,"3HW","25"
"E1","Jaera albifrons ",2082.013,2.082013,"3HW","25"
"E1","Littorina littorea ",2698.626,2.698626,"3HW","25"
"E1","Mytilus edulis ",2925.977,2.925977,"3HW","25"
"E1","Microdeutopus sp ",3983.067,3.983067,"3HW","25"
"E1","Gammarus sp ",6574.92632802585,6.57492632802585,"3HW","25"
"E1","Hydrobia sp ",4152.107,4.152107,"3HW","25"
"E1","Jaera albifrons ",2329.947,2.329947,"3HW","25"
"E1","Littorina littorea ",3055.13,3.05513,"3HW","25"
"E1","Mytilus edulis ",2223.94,2.22394,"3HW","25"
"E1","Microdeutopus sp ",2261.833,2.261833,"3HW","25"
"E1","Gammarus sp ",7040.23858966104,7.04023858966104,"3HW","25"
"E1","Hydrobia sp ",4089.358,4.089358,"3HW","25"
"E1","Jaera albifrons ",2508.511,2.508511,"3HW","25"
"E1","Littorina littorea ",2750.19,2.75019,"3HW","25"
"E1","Mytilus edulis ",3566.606,3.566606,"3HW","25"
"E1","Microdeutopus sp ",2292.259,2.292259,"3HW","25"
"E1","Gammarus sp ",10871.2106038445,10.8712106038445,"3HW","25"
"E1","Hydrobia sp ",1206.862,1.206862,"3HW","25"
"E1","Jaera albifrons ",1790.923,1.790923,"3HW","25"
"E1","Littorina littorea ",2814.459,2.814459,"3HW","25"
"E1","Mytilus edulis ",796.527,0.796527,"3HW","25"
"E1","Microdeutopus sp ",2132.195,2.132195,"3HW","25"
"E1","Gammarus sp ",9425.81365250207,9.42581365250208,"3HW","25"
"E1","Hydrobia sp ",4643.113,4.643113,"3HW","25"
"E1","Jaera albifrons ",3213.784,3.213784,"3HW","25"
"E1","Littorina littorea ",2897.645,2.897645,"3HW","25"
"E1","Mytilus edulis ",1408.73,1.40873,"3HW","25"
"E1","Microdeutopus sp ",2865.15,2.86515,"3HW","25"
"E1","Gammarus sp ",9980.71107659573,9.98071107659573,"3HW","25"
"E1","Hydrobia sp ",2892.426,2.892426,"3HW","25"
"E1","Jaera albifrons ",2396.231,2.396231,"3HW","25"
"E1","Littorina littorea ",2381.088,2.381088,"3HW","25"
"E1","Mytilus edulis ",1677.155,1.677155,"3HW","25"
"E1","Microdeutopus sp ",2795.644,2.795644,"3HW","25"
"E1","Gammarus sp ",10798.6454480549,10.7986454480549,"3HW","25"
"E1","Hydrobia sp ",4469.12,4.46912,"3HW","25"
"E1","Jaera albifrons ",2896.706,2.896706,"3HW","25"
"E1","Littorina littorea ",2201.276,2.201276,"3HW","25"
"E1","Mytilus edulis ",1536.725,1.536725,"3HW","25"
"E1","Microdeutopus sp ",1620.945,1.620945,"3HW","25"
"E1","Gammarus sp ",9033.59646083344,9.03359646083344,"3HW","25"
"E1","Hydrobia sp ",1124.669,1.124669,"3HW","25"
"E1","Jaera albifrons ",1727.956,1.727956,"3HW","25"
"E1","Littorina littorea ",2865.774,2.865774,"3HW","25"
"E1","Mytilus edulis ",3139.837,3.139837,"3HW","25"
"E1","Microdeutopus sp ",4087.083,4.087083,"3HW","25"
"E1","Gammarus sp ",12645.4649428389,12.6454649428389,"3HW","25"
"E1","Hydrobia sp ",4262.572,4.262572,"3HW","25"
"E1","Jaera albifrons ",2410.948,2.410948,"3HW","25"
"E1","Littorina littorea ",2634.951,2.634951,"3HW","25"
"E1","Mytilus edulis ",1555.548,1.555548,"3HW","25"
"E1","Microdeutopus sp ",3170.96,3.17096,"3HW","25"
"E1","Gammarus sp ",11332.5282141613,11.3325282141613,"3HW","25"
"E1","Hydrobia sp ",1317.029,1.317029,"3HW","25"
"E1","Jaera albifrons ",3203.207,3.203207,"3HW","25"
"E1","Littorina littorea ",2824.781,2.824781,"3HW","25"
"E1","Mytilus edulis ",2786.218,2.786218,"3HW","25"
"E1","Microdeutopus sp ",3583.593,3.583593,"3HW","25"
"E1","Gammarus sp ",11477.2094873262,11.4772094873262,"3HW","25"
"E1","Hydrobia sp ",2614.438,2.614438,"3HW","25"
"E1","Jaera albifrons ",3389.317,3.389317,"3HW","25"
"E1","Littorina littorea ",4431.517,4.431517,"3HW","25"
"E1","Mytilus edulis ",3935.888,3.935888,"3HW","25"
"E1","Microdeutopus sp ",3044.048,3.044048,"3HW","25"
"E1","Gammarus sp ",7764.22793565592,7.76422793565592,"3HW","25"
"E1","Hydrobia sp ",4279.554,4.279554,"3HW","25"
"E1","Jaera albifrons ",3409.848,3.409848,"3HW","25"
"E1","Littorina littorea ",3993.414,3.993414,"3HW","25"
"E1","Mytilus edulis ",2168.358,2.168358,"3HW","25"
"E1","Microdeutopus sp ",1940.371,1.940371,"3HW","25"
"E1","Gammarus sp ",10337.529887426,10.337529887426,"3HW","25"
"E1","Hydrobia sp ",1788.615,1.788615,"3HW","25"
"E1","Jaera albifrons ",4107.771,4.107771,"3HW","25"
"E1","Littorina littorea ",4835.974,4.835974,"3HW","25"
"E1","Mytilus edulis ",836.422,0.836422,"3HW","25"
"E1","Microdeutopus sp ",1341.578,1.341578,"3HW","25"
"E1","Gammarus sp ",11162.8162850733,11.1628162850733,"3HW","25"
"E1","Hydrobia sp ",1837.39,1.83739,"3HW","25"
"E1","Jaera albifrons ",2208.955,2.208955,"3HW","25"
"E1","Littorina littorea ",4245.995,4.245995,"3HW","25"
"E1","Mytilus edulis ",1055.988,1.055988,"3HW","25"
"E1","Microdeutopus sp ",2841.215,2.841215,"3HW","25"
"E1","Gammarus sp ",13443.6548685712,13.4436548685712,"3HW","25"
"E1","Hydrobia sp ",4373.778,4.373778,"3HW","25"
"E1","Jaera albifrons ",1259.693,1.259693,"3HW","25"
"E1","Littorina littorea ",2476.285,2.476285,"3HW","25"
"E1","Mytilus edulis ",763.668,0.763668,"3HW","25"
"E1","Microdeutopus sp ",3067.979,3.067979,"3HW","25"
"E1","Gammarus sp ",14213.2291149225,14.2132291149225,"3HW","25"
"E1","Hydrobia sp ",1873.228,1.873228,"3HW","25"
"E1","Jaera albifrons ",3299.468,3.299468,"3HW","25"
"E1","Littorina littorea ",2802.103,2.802103,"3HW","25"
"E1","Mytilus edulis ",941.144,0.941144,"3HW","25"
"E1","Microdeutopus sp ",3082.318,3.082318,"3HW","25"
"E1","Gammarus sp ",12252.2789414056,12.2522789414056,"3HW","25"
"E1","Hydrobia sp ",1680.056,1.680056,"3HW","25"
"E1","Jaera albifrons ",1357.944,1.357944,"3HW","25"
"E1","Littorina littorea ",2621.471,2.621471,"3HW","25"
"E1","Mytilus edulis ",3153.284,3.153284,"3HW","25"
"E1","Microdeutopus sp ",2493.83,2.49383,"3HW","25"
"E1","Gammarus sp ",17409.6814175049,17.4096814175049,"3HW","25"
"E1","Hydrobia sp ",3780.777,3.780777,"3HW","25"
"E1","Jaera albifrons ",2336.334,2.336334,"3HW","25"
"E1","Littorina littorea ",869.879,0.869879,"3HW","25"
"E1","Mytilus edulis ",1444.005,1.444005,"3HW","25"
"E1","Microdeutopus sp ",3150.193,3.150193,"3HW","25"
"E1","Gammarus sp ",12012.5229683649,12.0125229683649,"3HW","25"
"E1","Hydrobia sp ",4020.4,4.0204,"3HW","25"
"E1","Jaera albifrons ",2098.011,2.098011,"3HW","25"
"E1","Littorina littorea ",1394.956,1.394956,"3HW","25"
"E1","Mytilus edulis ",1169.03,1.16903,"3HW","25"
"E1","Microdeutopus sp ",3242.335,3.242335,"3HW","25"
